PeriodoInforme,RUT,RazonSocial,Planta,Punto de Descarga,Norma,Parametro,Tipo Muestra,Limite exigido,Unidad,Frecuencia exigida,RPM,Fecha emisión RPM
2024-04-01,  96989120-4,CERVECERA CCU CHILE LIMITADA,CERVECERA CCU CHILE LIMITADA,PUNTO 1 ESTERO SIN NOMBRE,DS 90,Nitrógeno Total  Kjeldahl,COMPUESTO,50,mg/L,2.0,3679,2011-09-20
2024-04-01,  96989120-4,CERVECERA CCU CHILE LIMITADA,CERVECERA CCU CHILE LIMITADA,PUNTO 1 ESTERO SIN NOMBRE,DS 90,pH,PUNTUAL,"6 - 8,5",Unidad,60.0,3679,2011-09-20
2024-04-01,  96989120-4,CERVECERA CCU CHILE LIMITADA,CERVECERA CCU CHILE LIMITADA,PUNTO 1 ESTERO SIN NOMBRE,DS 90,Sólidos Suspendidos Totales,COMPUESTO,80,mg/L,2.0,3679,2011-09-20
2024-04-01,  96989120-4,CERVECERA CCU CHILE LIMITADA,CERVECERA CCU CHILE LIMITADA,PUNTO 1 ESTERO SIN NOMBRE,DS 90,Temperatura,PUNTUAL,35,°C,60.0,3679,2011-09-20
2024-04-01,  96989120-4,CERVECERA CCU CHILE LIMITADA,CERVECERA CCU CHILE LTDA. (2),PUNTO 1 ESTERO LAS CRUCES,DS 90,Aceites y Grasas,COMPUESTO,20,mg/L,1.0,418,2012-01-30
2024-04-01,  96989120-4,CERVECERA CCU CHILE LIMITADA,CERVECERA CCU CHILE LTDA. (2),PUNTO 1 ESTERO LAS CRUCES,DS 90,Caudal,COMPUESTO,15552,m3/dia,30.0,418,2012-01-30
2024-04-01,  96989120-4,CERVECERA CCU CHILE LIMITADA,CERVECERA CCU CHILE LTDA. (2),PUNTO 1 ESTERO LAS CRUCES,DS 90,DBO5,COMPUESTO,35,mgO2/L,1.0,418,2012-01-30
2024-04-01,  96989120-4,CERVECERA CCU CHILE LIMITADA,CERVECERA CCU CHILE LTDA. (2),PUNTO 1 ESTERO LAS CRUCES,DS 90,Fósforo,COMPUESTO,10,mg/L,1.0,418,2012-01-30
2024-04-01,  96989120-4,CERVECERA CCU CHILE LIMITADA,CERVECERA CCU CHILE LTDA. (2),PUNTO 1 ESTERO LAS CRUCES,DS 90,Nitrógeno Total  Kjeldahl,COMPUESTO,50,mg/L,1.0,418,2012-01-30
2024-04-01,  96989120-4,CERVECERA CCU CHILE LIMITADA,CERVECERA CCU CHILE LTDA. (2),PUNTO 1 ESTERO LAS CRUCES,DS 90,pH,PUNTUAL,"6 - 8,5",Unidad,30.0,418,2012-01-30
2024-04-01,  96989120-4,CERVECERA CCU CHILE LIMITADA,CERVECERA CCU CHILE LTDA. (2),PUNTO 1 ESTERO LAS CRUCES,DS 90,Poder Espumógeno ,COMPUESTO,7,mm,1.0,418,2012-01-30
2024-04-01,  96989120-4,CERVECERA CCU CHILE LIMITADA,CERVECERA CCU CHILE LTDA. (2),PUNTO 1 ESTERO LAS CRUCES,DS 90,Sólidos Suspendidos Totales,COMPUESTO,80,mg/L,1.0,418,2012-01-30
2024-04-01,  96989120-4,CERVECERA CCU CHILE LIMITADA,CERVECERA CCU CHILE LTDA. (2),PUNTO 1 ESTERO LAS CRUCES,DS 90,Temperatura,PUNTUAL,35,°C,30.0,418,2012-01-30
2024-04-01,  96989370-3,RIO DULCE S A,RIO DULCE S.A.,R.DULCE,DS 90,Aceites y Grasas,PUNTUAL,150,mg/L,1.0,271,2008-02-11
2024-04-01,  96989370-3,RIO DULCE S A,RIO DULCE S.A.,R.DULCE,DS 90,Aluminio,PUNTUAL,10,mg/L,1.0,271,2008-02-11
2024-04-01,  96989370-3,RIO DULCE S A,RIO DULCE S.A.,R.DULCE,DS 90,Arsénico,PUNTUAL,"0,5",mg/L,1.0,271,2008-02-11
2024-04-01,  96989370-3,RIO DULCE S A,RIO DULCE S.A.,R.DULCE,DS 90,Cadmio,PUNTUAL,"0,5",mg/L,1.0,271,2008-02-11
2024-04-01,  96989370-3,RIO DULCE S A,RIO DULCE S.A.,R.DULCE,DS 90,Cobre ,PUNTUAL,3,mg/L,1.0,271,2008-02-11
2024-04-01,  96989370-3,RIO DULCE S A,RIO DULCE S.A.,R.DULCE,DS 90,Indice Fenol ,PUNTUAL,1,mg/L,1.0,271,2008-02-11
2024-04-01,  96989370-3,RIO DULCE S A,RIO DULCE S.A.,R.DULCE,DS 90,Manganeso,PUNTUAL,4,mg/L,1.0,271,2008-02-11
2024-04-01,  96989370-3,RIO DULCE S A,RIO DULCE S.A.,R.DULCE,DS 90,Molibdeno,PUNTUAL,"0,5",mg/L,1.0,271,2008-02-11
2024-04-01,  96989370-3,RIO DULCE S A,RIO DULCE S.A.,R.DULCE,DS 90,pH,PUNTUAL,"5,5 - 9",Unidad,1.0,271,2008-02-11
2024-04-01,  96989370-3,RIO DULCE S A,RIO DULCE S.A.,R.DULCE,DS 90,SAAM,PUNTUAL,15,mg/L,1.0,271,2008-02-11
2024-04-01,  96989370-3,RIO DULCE S A,RIO DULCE S.A.,R.DULCE,DS 90,Sólidos Suspendidos Totales,PUNTUAL,300,mg/L,1.0,271,2008-02-11
2024-04-01,  96989370-3,RIO DULCE S A,RIO DULCE S.A.,R.DULCE,DS 90,Sulfuro,PUNTUAL,5,mg/L,1.0,271,2008-02-11
2024-04-01,  96989370-3,RIO DULCE S A,RIO DULCE S.A.,R.DULCE,DS 90,Zinc,PUNTUAL,5,mg/L,1.0,271,2008-02-11
2024-04-01,  96991620-7,CONSERVAS Y CONGELADOS DE PUERTO MONTT S A,CONSERVAS Y CONGELADOS PUERTO MONTT,CGEXPORT,DS 90,Aceites y Grasas,PUNTUAL,150,mg/L,1.0,218,2011-02-17
2024-04-01,  96991620-7,CONSERVAS Y CONGELADOS DE PUERTO MONTT S A,CONSERVAS Y CONGELADOS PUERTO MONTT,CGEXPORT,DS 90,Aluminio,PUNTUAL,10,mg/L,1.0,218,2011-02-17
2024-04-01,  96991620-7,CONSERVAS Y CONGELADOS DE PUERTO MONTT S A,CONSERVAS Y CONGELADOS PUERTO MONTT,CGEXPORT,DS 90,pH,PUNTUAL,"5,5 - 9",Unidad,1.0,218,2011-02-17
2024-04-01,  96991620-7,CONSERVAS Y CONGELADOS DE PUERTO MONTT S A,CONSERVAS Y CONGELADOS PUERTO MONTT,CGEXPORT,DS 90,SAAM,PUNTUAL,15,mg/L,1.0,218,2011-02-17
2024-04-01,  96991620-7,CONSERVAS Y CONGELADOS DE PUERTO MONTT S A,CONSERVAS Y CONGELADOS PUERTO MONTT,CGEXPORT,DS 90,Sólidos Sedimentables,PUNTUAL,20,ml/L/h,1.0,218,2011-02-17
2024-04-01,  96991620-7,CONSERVAS Y CONGELADOS DE PUERTO MONTT S A,CONSERVAS Y CONGELADOS PUERTO MONTT,CGEXPORT,DS 90,Sólidos Suspendidos Totales,PUNTUAL,300,mg/L,1.0,218,2011-02-17
2024-04-01,  96991620-7,CONSERVAS Y CONGELADOS DE PUERTO MONTT S A,CONSERVAS Y CONGELADOS PUERTO MONTT,CGEXPORT,DS 90,Temperatura,COMPUESTO,,°C,1.0,218,2011-02-17
2024-04-01,  96991620-7,CONSERVAS Y CONGELADOS DE PUERTO MONTT S A,CONSERVAS Y CONGELADOS PUERTO MONTT,CGEXPORT,DS 90,Zinc,PUNTUAL,5,mg/L,1.0,218,2011-02-17
2024-04-01,  96993240-7,AGRICOVIAL S A,AGRICOVIAL,PUNTO 1 RIO MAIPO,DS 90,Aceites y Grasas,COMPUESTO,20,mg/L,1.0,2161,2006-06-30
2024-04-01,  96993240-7,AGRICOVIAL S A,AGRICOVIAL,PUNTO 1 RIO MAIPO,DS 90,Caudal,COMPUESTO,131,m3/dia,8.0,2161,2006-06-30
2024-04-01,  96993240-7,AGRICOVIAL S A,AGRICOVIAL,PUNTO 1 RIO MAIPO,DS 90,DBO5,COMPUESTO,35,mgO2/L,1.0,2161,2006-06-30
2024-04-01,  96993240-7,AGRICOVIAL S A,AGRICOVIAL,PUNTO 1 RIO MAIPO,DS 90,Fósforo,COMPUESTO,10,mg/L,1.0,2161,2006-06-30
2024-04-01,  96993240-7,AGRICOVIAL S A,AGRICOVIAL,PUNTO 1 RIO MAIPO,DS 90,Nitrógeno Total  Kjeldahl,COMPUESTO,50,mg/L,1.0,2161,2006-06-30
2024-04-01,  96993240-7,AGRICOVIAL S A,AGRICOVIAL,PUNTO 1 RIO MAIPO,DS 90,pH,PUNTUAL,"6 - 8,5",Unidad,8.0,2161,2006-06-30
2024-04-01,  96993240-7,AGRICOVIAL S A,AGRICOVIAL,PUNTO 1 RIO MAIPO,DS 90,Poder Espumógeno ,COMPUESTO,7,mm,1.0,2161,2006-06-30
2024-04-01,  96993240-7,AGRICOVIAL S A,AGRICOVIAL,PUNTO 1 RIO MAIPO,DS 90,Sólidos Suspendidos Totales,COMPUESTO,80,mg/L,1.0,2161,2006-06-30
2024-04-01,  96993240-7,AGRICOVIAL S A,AGRICOVIAL,PUNTO 1 RIO MAIPO,DS 90,Temperatura,PUNTUAL,35,°C,8.0,2161,2006-06-30
2024-04-01,  96994510-K,SOCIEDAD INDUSTRIAL Y COMERCIAL DE LACTEOS Y ENERGIA S.A.,LACTEOS Y ENERGÍA S.A.,PUNTO 1 ESTERO FUTALLAIYAI,DS 90,Aceites y Grasas,COMPUESTO,20,mg/L,1.0,1292,2008-04-02
2024-04-01,  96994510-K,SOCIEDAD INDUSTRIAL Y COMERCIAL DE LACTEOS Y ENERGIA S.A.,LACTEOS Y ENERGÍA S.A.,PUNTO 1 ESTERO FUTALLAIYAI,DS 90,Caudal,COMPUESTO,,m3/dia,30.0,1292,2008-04-02
2024-04-01,  96994510-K,SOCIEDAD INDUSTRIAL Y COMERCIAL DE LACTEOS Y ENERGIA S.A.,LACTEOS Y ENERGÍA S.A.,PUNTO 1 ESTERO FUTALLAIYAI,DS 90,Cloruros,COMPUESTO,400,mg/L,1.0,1292,2008-04-02
2024-04-01,  96994510-K,SOCIEDAD INDUSTRIAL Y COMERCIAL DE LACTEOS Y ENERGIA S.A.,LACTEOS Y ENERGÍA S.A.,PUNTO 1 ESTERO FUTALLAIYAI,DS 90,DBO5,COMPUESTO,35,mgO2/L,1.0,1292,2008-04-02
2024-04-01,  96994510-K,SOCIEDAD INDUSTRIAL Y COMERCIAL DE LACTEOS Y ENERGIA S.A.,LACTEOS Y ENERGÍA S.A.,PUNTO 1 ESTERO FUTALLAIYAI,DS 90,Fósforo,COMPUESTO,10,mg/L,1.0,1292,2008-04-02
2024-04-01,  96994510-K,SOCIEDAD INDUSTRIAL Y COMERCIAL DE LACTEOS Y ENERGIA S.A.,LACTEOS Y ENERGÍA S.A.,PUNTO 1 ESTERO FUTALLAIYAI,DS 90,Nitrógeno Total  Kjeldahl,COMPUESTO,50,mg/L,1.0,1292,2008-04-02
2024-04-01,  96994510-K,SOCIEDAD INDUSTRIAL Y COMERCIAL DE LACTEOS Y ENERGIA S.A.,LACTEOS Y ENERGÍA S.A.,PUNTO 1 ESTERO FUTALLAIYAI,DS 90,pH,PUNTUAL,"6 - 8,5",Unidad,4.0,1292,2008-04-02
2024-04-01,  96994510-K,SOCIEDAD INDUSTRIAL Y COMERCIAL DE LACTEOS Y ENERGIA S.A.,LACTEOS Y ENERGÍA S.A.,PUNTO 1 ESTERO FUTALLAIYAI,DS 90,Poder Espumógeno ,COMPUESTO,7,mm,1.0,1292,2008-04-02
2024-04-01,  96994510-K,SOCIEDAD INDUSTRIAL Y COMERCIAL DE LACTEOS Y ENERGIA S.A.,LACTEOS Y ENERGÍA S.A.,PUNTO 1 ESTERO FUTALLAIYAI,DS 90,Sólidos Suspendidos Totales,COMPUESTO,80,mg/L,1.0,1292,2008-04-02
2024-04-01,  96994510-K,SOCIEDAD INDUSTRIAL Y COMERCIAL DE LACTEOS Y ENERGIA S.A.,LACTEOS Y ENERGÍA S.A.,PUNTO 1 ESTERO FUTALLAIYAI,DS 90,Temperatura,PUNTUAL,35,°C,4.0,1292,2008-04-02
2024-04-01,  96999040-7,CULTIVOS MARINOS PACIFICO AUSTRAL S A,PACIFICO AUSTRAL,CMP.AUSTRAL,DS 90,Arsénico,PUNTUAL,"0,2",mg/L,1.0,1250,2010-09-07
2024-04-01,  96999040-7,CULTIVOS MARINOS PACIFICO AUSTRAL S A,PACIFICO AUSTRAL,CMP.AUSTRAL,DS 90,DBO5,PUNTUAL,60,mgO2/L,1.0,1250,2010-09-07
2024-04-01,  96999040-7,CULTIVOS MARINOS PACIFICO AUSTRAL S A,PACIFICO AUSTRAL,CMP.AUSTRAL,DS 90,Fósforo,PUNTUAL,5,mg/L,1.0,1250,2010-09-07
2024-04-01,  96999040-7,CULTIVOS MARINOS PACIFICO AUSTRAL S A,PACIFICO AUSTRAL,CMP.AUSTRAL,DS 90,Nitrógeno Total  Kjeldahl,PUNTUAL,50,mg/L,1.0,1250,2010-09-07
2024-04-01,  96999040-7,CULTIVOS MARINOS PACIFICO AUSTRAL S A,PACIFICO AUSTRAL,CMP.AUSTRAL,DS 90,pH,PUNTUAL,6 - 9,Unidad,1.0,1250,2010-09-07
2024-04-01,  96999040-7,CULTIVOS MARINOS PACIFICO AUSTRAL S A,PACIFICO AUSTRAL,CMP.AUSTRAL,DS 90,Sólidos Sedimentables,PUNTUAL,5,ml/L/h,1.0,1250,2010-09-07
2024-04-01,  96999040-7,CULTIVOS MARINOS PACIFICO AUSTRAL S A,PACIFICO AUSTRAL,CMP.AUSTRAL,DS 90,Sólidos Suspendidos Totales,PUNTUAL,100,mg/L,1.0,1250,2010-09-07
2024-04-01,  96999760-6,INMOBILIARIA RECONQUISTA S.A.,CENTRO DE BODEGAS GENERAL VELÁSQUEZ,PUNTO 1 INFILTRACIÓN,DS 46,Aceites y Grasas,PUNTUAL,10,mg/L,1.0,1522,2021-07-02
2024-04-01,  96999760-6,INMOBILIARIA RECONQUISTA S.A.,CENTRO DE BODEGAS GENERAL VELÁSQUEZ,PUNTO 1 INFILTRACIÓN,DS 46,Aluminio,PUNTUAL,5,mg/L,1.0,1522,2021-07-02
2024-04-01,  96999760-6,INMOBILIARIA RECONQUISTA S.A.,CENTRO DE BODEGAS GENERAL VELÁSQUEZ,PUNTO 1 INFILTRACIÓN,DS 46,Caudal,COMPUESTO,30,m3/dia,30.0,1522,2021-07-02
2024-04-01,  96999760-6,INMOBILIARIA RECONQUISTA S.A.,CENTRO DE BODEGAS GENERAL VELÁSQUEZ,PUNTO 1 INFILTRACIÓN,DS 46,Cloruros,PUNTUAL,250,mg/L,1.0,1522,2021-07-02
2024-04-01,  96999760-6,INMOBILIARIA RECONQUISTA S.A.,CENTRO DE BODEGAS GENERAL VELÁSQUEZ,PUNTO 1 INFILTRACIÓN,DS 46,Hierro,COMPUESTO,5,mg/L,1.0,1522,2021-07-02
2024-04-01,  96999760-6,INMOBILIARIA RECONQUISTA S.A.,CENTRO DE BODEGAS GENERAL VELÁSQUEZ,PUNTO 1 INFILTRACIÓN,DS 46,Nitrógeno Total  Kjeldahl,PUNTUAL,10,mg/L,1.0,1522,2021-07-02
2024-04-01,  96999760-6,INMOBILIARIA RECONQUISTA S.A.,CENTRO DE BODEGAS GENERAL VELÁSQUEZ,PUNTO 1 INFILTRACIÓN,DS 46,pH,PUNTUAL,"6 - 8,5",Unidad,24.0,1522,2021-07-02
2024-04-01,  96999760-6,INMOBILIARIA RECONQUISTA S.A.,CENTRO DE BODEGAS GENERAL VELÁSQUEZ,PUNTO 1 INFILTRACIÓN,DS 46,Sulfato,PUNTUAL,250,mg/L,1.0,1522,2021-07-02
2024-04-01,  96999760-6,INMOBILIARIA RECONQUISTA S.A.,CENTRO DE BODEGAS GENERAL VELÁSQUEZ,PUNTO 1 INFILTRACIÓN,DS 46,Zinc,PUNTUAL,3,mg/L,1.0,1522,2021-07-02
2024-04-01,  99516250-4,PESQUERA ALCAR S A,PESQUERA ALCAR SA,ALCAR,,,COMPUESTO,,,,,
2024-04-01,  99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA COPEC CONCON,PUNTO 1 RIO ACONCAGUA,DS 90,Aluminio,COMPUESTO,5,mg/L,1.0,2988,2010-10-05
2024-04-01,  99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA COPEC CONCON,PUNTO 1 RIO ACONCAGUA,DS 90,Hierro Disuelto,COMPUESTO,5,mg/L,1.0,2988,2010-10-05
2024-04-01,  99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA COPEC CONCON,PUNTO 1 RIO ACONCAGUA,DS 90,Mercurio,COMPUESTO,"0,001",mg/L,1.0,2988,2010-10-05
2024-04-01,  99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA COPEC CONCON,PUNTO 1 RIO ACONCAGUA,DS 90,pH,PUNTUAL,"6 - 8,5",Unidad,8.0,2988,2010-10-05
2024-04-01,  99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA COPEC CONCON,PUNTO 1 RIO ACONCAGUA,DS 90,Plomo,COMPUESTO,"0,05",mg/L,1.0,2988,2010-10-05
2024-04-01,  99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA COPEC CONCON,PUNTO 1 RIO ACONCAGUA,DS 90,Temperatura,PUNTUAL,35,°C,8.0,2988,2010-10-05
2024-04-01,  99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA COPEC CONCON,PUNTO 1 RIO ACONCAGUA,DS 90,Tolueno,COMPUESTO,"0,7",mg/L,1.0,2988,2010-10-05
2024-04-01,  99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA COPEC CONCON,PUNTO 1 RIO ACONCAGUA,DS 90,Xileno,COMPUESTO,"0,5",mg/L,1.0,2988,2010-10-05
2024-04-01,  99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA COPEC PUREO,PUNTO 1 LAGUNA POZA PUREO,DS 90,Aceites y Grasas,COMPUESTO,20,mg/L,1.0,3113,2011-08-09
2024-04-01,  99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA COPEC PUREO,PUNTO 1 LAGUNA POZA PUREO,DS 90,Caudal,COMPUESTO,2592,m3/dia,30.0,3113,2011-08-09
2024-04-01,  99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA COPEC PUREO,PUNTO 1 LAGUNA POZA PUREO,DS 90,DBO5,COMPUESTO,35,mgO2/L,1.0,3113,2011-08-09
2024-04-01,  99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA COPEC PUREO,PUNTO 1 LAGUNA POZA PUREO,DS 90,Hidrocarburos Totales,COMPUESTO,5,mg/L,1.0,3113,2011-08-09
2024-04-01,  99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA COPEC PUREO,PUNTO 1 LAGUNA POZA PUREO,DS 90,pH,PUNTUAL,"6 - 8,5",Unidad,24.0,3113,2011-08-09
2024-04-01,  99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA COPEC PUREO,PUNTO 1 LAGUNA POZA PUREO,DS 90,Sólidos Suspendidos Totales,COMPUESTO,80,mg/L,1.0,3113,2011-08-09
2024-04-01,  99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA COPEC PUREO,PUNTO 1 LAGUNA POZA PUREO,DS 90,Temperatura,PUNTUAL,30,°C,24.0,3113,2011-08-09
2024-04-01,  99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,DS 90,Caudal,COMPUESTO,197,m3/dia,30.0,1114,2019-08-05
2024-04-01,  99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,DS 90,Hidrocarburos Totales,COMPUESTO,20,mg/L,1.0,1114,2019-08-05
2024-04-01,  99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,DS 90,Hidrocarburos Volatiles,PUNTUAL,2,mg/L,1.0,1114,2019-08-05
2024-04-01,  99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,DS 90,Níquel,COMPUESTO,4,mg/L,1.0,1114,2019-08-05
2024-04-01,  99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,DS 90,pH,PUNTUAL,"5,5 - 9",Unidad,24.0,1114,2019-08-05
2024-04-01,  99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,DS 90,Plomo,COMPUESTO,1,mg/L,1.0,1114,2019-08-05
2024-04-01,  99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,DS 90,Selenio,COMPUESTO,"0,03",mg/L,1.0,1114,2019-08-05
2024-04-01,  99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,DS 90,Zinc,COMPUESTO,5,mg/L,1.0,1114,2019-08-05
2024-04-01,  99524510-8,ACUICOLA DEL NORTE S A,ACUINOR S.A.,ACUINOR,DS 90,Aceites y Grasas,PUNTUAL,20,mg/L,1.0,1470,2009-10-30
2024-04-01,  99524510-8,ACUICOLA DEL NORTE S A,ACUINOR S.A.,ACUINOR,DS 90,DBO5,PUNTUAL,60,mgO2/L,1.0,1470,2009-10-30
2024-04-01,  99524510-8,ACUICOLA DEL NORTE S A,ACUINOR S.A.,ACUINOR,DS 90,Fósforo,PUNTUAL,5,mg/L,1.0,1470,2009-10-30
2024-04-01,  99524510-8,ACUICOLA DEL NORTE S A,ACUINOR S.A.,ACUINOR,DS 90,Sólidos Sedimentables,PUNTUAL,5,ml/L/h,1.0,1470,2009-10-30
2024-04-01,  99524510-8,ACUICOLA DEL NORTE S A,ACUINOR S.A.,ACUINOR,DS 90,Sólidos Suspendidos Totales,PUNTUAL,100,mg/L,1.0,1470,2009-10-30
2024-04-01,  99530100-8,MATADERO FRIGORIFICO DEL SUR S A,MATADERO FRIGORIFICO DEL SUR S.A.,DESCARGA 1 ESTERO PICHIL,DS 90,Aceites y Grasas,COMPUESTO,50,mg/L,1.0,208,2024-02-15
2024-04-01,  99530100-8,MATADERO FRIGORIFICO DEL SUR S A,MATADERO FRIGORIFICO DEL SUR S.A.,DESCARGA 1 ESTERO PICHIL,DS 90,Aluminio,COMPUESTO,10,mg/L,1.0,208,2024-02-15
2024-04-01,  99530100-8,MATADERO FRIGORIFICO DEL SUR S A,MATADERO FRIGORIFICO DEL SUR S.A.,DESCARGA 1 ESTERO PICHIL,DS 90,Arsénico,COMPUESTO,1,mg/L,1.0,208,2024-02-15
2024-04-01,  99530100-8,MATADERO FRIGORIFICO DEL SUR S A,MATADERO FRIGORIFICO DEL SUR S.A.,DESCARGA 1 ESTERO PICHIL,DS 90,Boro,COMPUESTO,3,mg/L,1.0,208,2024-02-15
2024-04-01,  99530100-8,MATADERO FRIGORIFICO DEL SUR S A,MATADERO FRIGORIFICO DEL SUR S.A.,DESCARGA 1 ESTERO PICHIL,DS 90,Cadmio,COMPUESTO,"0,131",mg/L,1.0,208,2024-02-15
2024-04-01,  99530100-8,MATADERO FRIGORIFICO DEL SUR S A,MATADERO FRIGORIFICO DEL SUR S.A.,DESCARGA 1 ESTERO PICHIL,DS 90,Cianuro,COMPUESTO,1,mg/L,1.0,208,2024-02-15
2024-04-01,  99530100-8,MATADERO FRIGORIFICO DEL SUR S A,MATADERO FRIGORIFICO DEL SUR S.A.,DESCARGA 1 ESTERO PICHIL,DS 90,Cloruros,COMPUESTO,2000,mg/L,1.0,208,2024-02-15
2024-04-01,  99530100-8,MATADERO FRIGORIFICO DEL SUR S A,MATADERO FRIGORIFICO DEL SUR S.A.,DESCARGA 1 ESTERO PICHIL,DS 90,Cobre ,COMPUESTO,3,mg/L,1.0,208,2024-02-15
2024-04-01,  99530100-8,MATADERO FRIGORIFICO DEL SUR S A,MATADERO FRIGORIFICO DEL SUR S.A.,DESCARGA 1 ESTERO PICHIL,DS 90,Coliformes Fecales o Termotolerantes,PUNTUAL,1000,NMP/100 ml,1.0,208,2024-02-15
2024-04-01,  99530100-8,MATADERO FRIGORIFICO DEL SUR S A,MATADERO FRIGORIFICO DEL SUR S.A.,DESCARGA 1 ESTERO PICHIL,DS 90,Cromo Hexavalente ,COMPUESTO,"0,2",mg/L,1.0,208,2024-02-15
2024-04-01,  99530100-8,MATADERO FRIGORIFICO DEL SUR S A,MATADERO FRIGORIFICO DEL SUR S.A.,DESCARGA 1 ESTERO PICHIL,DS 90,DBO5,COMPUESTO,300,mgO2/L,1.0,208,2024-02-15
2024-04-01,  99530100-8,MATADERO FRIGORIFICO DEL SUR S A,MATADERO FRIGORIFICO DEL SUR S.A.,DESCARGA 1 ESTERO PICHIL,DS 90,Fluoruro,COMPUESTO,5,mg/L,1.0,208,2024-02-15
2024-04-01,  99530100-8,MATADERO FRIGORIFICO DEL SUR S A,MATADERO FRIGORIFICO DEL SUR S.A.,DESCARGA 1 ESTERO PICHIL,DS 90,Fósforo,COMPUESTO,15,mg/L,1.0,208,2024-02-15
2024-04-01,  99530100-8,MATADERO FRIGORIFICO DEL SUR S A,MATADERO FRIGORIFICO DEL SUR S.A.,DESCARGA 1 ESTERO PICHIL,DS 90,Hidrocarburos Fijos ,COMPUESTO,50,mg/L,1.0,208,2024-02-15
2024-04-01,  99530100-8,MATADERO FRIGORIFICO DEL SUR S A,MATADERO FRIGORIFICO DEL SUR S.A.,DESCARGA 1 ESTERO PICHIL,DS 90,Hierro Disuelto,COMPUESTO,10,mg/L,1.0,208,2024-02-15
2024-04-01,  99530100-8,MATADERO FRIGORIFICO DEL SUR S A,MATADERO FRIGORIFICO DEL SUR S.A.,DESCARGA 1 ESTERO PICHIL,DS 90,Indice Fenol ,COMPUESTO,1,mg/L,1.0,208,2024-02-15
2024-04-01,  99530100-8,MATADERO FRIGORIFICO DEL SUR S A,MATADERO FRIGORIFICO DEL SUR S.A.,DESCARGA 1 ESTERO PICHIL,DS 90,Manganeso,COMPUESTO,3,mg/L,1.0,208,2024-02-15
2024-04-01,  99530100-8,MATADERO FRIGORIFICO DEL SUR S A,MATADERO FRIGORIFICO DEL SUR S.A.,DESCARGA 1 ESTERO PICHIL,DS 90,Mercurio,COMPUESTO,"0,01",mg/L,1.0,208,2024-02-15
2024-04-01,  99530100-8,MATADERO FRIGORIFICO DEL SUR S A,MATADERO FRIGORIFICO DEL SUR S.A.,DESCARGA 1 ESTERO PICHIL,DS 90,Molibdeno,COMPUESTO,"2,5",mg/L,1.0,208,2024-02-15
2024-04-01,  99530100-8,MATADERO FRIGORIFICO DEL SUR S A,MATADERO FRIGORIFICO DEL SUR S.A.,DESCARGA 1 ESTERO PICHIL,DS 90,Níquel,COMPUESTO,"2,612",mg/L,1.0,208,2024-02-15
2024-04-01,  99530100-8,MATADERO FRIGORIFICO DEL SUR S A,MATADERO FRIGORIFICO DEL SUR S.A.,DESCARGA 1 ESTERO PICHIL,DS 90,Nitrógeno Total  Kjeldahl,COMPUESTO,75,mg/L,1.0,208,2024-02-15
