id,PeriodoInforme,RUT,RazonSocial,Planta,PuntoDeDescarga,CuerpoReceptor,Norma,Muestra,Parametro,Unidad,ValorReportado,TipoDeControl,Laboratorio,UnidadFiscalizable,departamento,ComunaId,comuna,NombreCategoria,NombreSubCategoria,Direccion,NumeroRCA,FechaRCA
9822,01-12-2024, 96928510-K,EMPRESAS LIPIGAS S A,PLANTA LIPIGAS CON CON,PUNTO 1 QUEBRADA INTERIOR,QUEBRADA INTERIOR,DS 90,6847624,Caudal,m3/dia,171.0,Autocontrol,Analisis Ambientales ANAM S.A.,PLANTA LIPIGAS CONCON,Región de Valparaíso,1070,Concón,Saneamiento Ambiental,Planta de tratamiento de RILes,"NORTE 200, Concón",0,
9823,01-12-2024, 96928510-K,EMPRESAS LIPIGAS S A,PLANTA LIPIGAS CON CON,PUNTO 1 QUEBRADA INTERIOR,QUEBRADA INTERIOR,DS 90,6847704,pH,Unidad,77.0,Autocontrol,Analisis Ambientales ANAM S.A.,PLANTA LIPIGAS CONCON,Región de Valparaíso,1070,Concón,Saneamiento Ambiental,Planta de tratamiento de RILes,"NORTE 200, Concón",0,
9824,01-12-2024, 96928510-K,EMPRESAS LIPIGAS S A,PLANTA LIPIGAS CON CON,PUNTO 1 QUEBRADA INTERIOR,QUEBRADA INTERIOR,DS 90,6847705,Temperatura,°C,226.0,Autocontrol,Analisis Ambientales ANAM S.A.,PLANTA LIPIGAS CONCON,Región de Valparaíso,1070,Concón,Saneamiento Ambiental,Planta de tratamiento de RILes,"NORTE 200, Concón",0,
9825,01-12-2024, 96928510-K,EMPRESAS LIPIGAS S A,PLANTA LIPIGAS CON CON,PUNTO 1 QUEBRADA INTERIOR,QUEBRADA INTERIOR,DS 90,6847706,Caudal,m3/dia,514.0,Autocontrol,Analisis Ambientales ANAM S.A.,PLANTA LIPIGAS CONCON,Región de Valparaíso,1070,Concón,Saneamiento Ambiental,Planta de tratamiento de RILes,"NORTE 200, Concón",0,
9826,01-12-2024, 96928510-K,EMPRESAS LIPIGAS S A,PLANTA LIPIGAS CON CON,PUNTO 1 QUEBRADA INTERIOR,QUEBRADA INTERIOR,DS 90,6849369,pH,Unidad,85.0,Autocontrol,Analisis Ambientales ANAM S.A.,PLANTA LIPIGAS CONCON,Región de Valparaíso,1070,Concón,Saneamiento Ambiental,Planta de tratamiento de RILes,"NORTE 200, Concón",0,
9827,01-12-2024, 96928510-K,EMPRESAS LIPIGAS S A,PLANTA LIPIGAS CON CON,PUNTO 1 QUEBRADA INTERIOR,QUEBRADA INTERIOR,DS 90,6849370,Temperatura,°C,227.0,Autocontrol,Analisis Ambientales ANAM S.A.,PLANTA LIPIGAS CONCON,Región de Valparaíso,1070,Concón,Saneamiento Ambiental,Planta de tratamiento de RILes,"NORTE 200, Concón",0,
9828,01-12-2024, 96928510-K,EMPRESAS LIPIGAS S A,PLANTA LIPIGAS CON CON,PUNTO 1 QUEBRADA INTERIOR,QUEBRADA INTERIOR,DS 90,6849371,Caudal,m3/dia,293.0,Autocontrol,Analisis Ambientales ANAM S.A.,PLANTA LIPIGAS CONCON,Región de Valparaíso,1070,Concón,Saneamiento Ambiental,Planta de tratamiento de RILes,"NORTE 200, Concón",0,
9829,01-12-2024, 96928510-K,EMPRESAS LIPIGAS S A,PLANTA LIPIGAS CON CON,PUNTO 1 QUEBRADA INTERIOR,QUEBRADA INTERIOR,DS 90,6849375,pH,Unidad,73.0,Autocontrol,Analisis Ambientales ANAM S.A.,PLANTA LIPIGAS CONCON,Región de Valparaíso,1070,Concón,Saneamiento Ambiental,Planta de tratamiento de RILes,"NORTE 200, Concón",0,
9830,01-12-2024, 96928510-K,EMPRESAS LIPIGAS S A,PLANTA LIPIGAS CON CON,PUNTO 1 QUEBRADA INTERIOR,QUEBRADA INTERIOR,DS 90,6849376,Temperatura,°C,241.0,Autocontrol,Analisis Ambientales ANAM S.A.,PLANTA LIPIGAS CONCON,Región de Valparaíso,1070,Concón,Saneamiento Ambiental,Planta de tratamiento de RILes,"NORTE 200, Concón",0,
9831,01-12-2024, 96928510-K,EMPRESAS LIPIGAS S A,PLANTA LIPIGAS CON CON,PUNTO 1 QUEBRADA INTERIOR,QUEBRADA INTERIOR,DS 90,6849377,Caudal,m3/dia,186.0,Autocontrol,Analisis Ambientales ANAM S.A.,PLANTA LIPIGAS CONCON,Región de Valparaíso,1070,Concón,Saneamiento Ambiental,Planta de tratamiento de RILes,"NORTE 200, Concón",0,
9832,01-12-2024, 96928510-K,EMPRESAS LIPIGAS S A,PLANTA LIPIGAS CON CON,PUNTO 1 QUEBRADA INTERIOR,QUEBRADA INTERIOR,DS 90,6849378,pH,Unidad,79.0,Autocontrol,Analisis Ambientales ANAM S.A.,PLANTA LIPIGAS CONCON,Región de Valparaíso,1070,Concón,Saneamiento Ambiental,Planta de tratamiento de RILes,"NORTE 200, Concón",0,
9833,01-12-2024, 96928510-K,EMPRESAS LIPIGAS S A,PLANTA LIPIGAS CON CON,PUNTO 1 QUEBRADA INTERIOR,QUEBRADA INTERIOR,DS 90,6849379,Temperatura,°C,228.0,Autocontrol,Analisis Ambientales ANAM S.A.,PLANTA LIPIGAS CONCON,Región de Valparaíso,1070,Concón,Saneamiento Ambiental,Planta de tratamiento de RILes,"NORTE 200, Concón",0,
9834,01-12-2024, 96928510-K,EMPRESAS LIPIGAS S A,PLANTA LIPIGAS CON CON,PUNTO 1 QUEBRADA INTERIOR,QUEBRADA INTERIOR,DS 90,6849380,Caudal,m3/dia,627.0,Autocontrol,Analisis Ambientales ANAM S.A.,PLANTA LIPIGAS CONCON,Región de Valparaíso,1070,Concón,Saneamiento Ambiental,Planta de tratamiento de RILes,"NORTE 200, Concón",0,
9835,01-12-2024, 96928510-K,EMPRESAS LIPIGAS S A,PLANTA LIPIGAS CON CON,PUNTO 1 QUEBRADA INTERIOR,QUEBRADA INTERIOR,DS 90,181750,Aceites y Grasas,mg/L,140.0,Autocontrol,Analisis Ambientales ANAM S.A.,PLANTA LIPIGAS CONCON,Región de Valparaíso,1070,Concón,Saneamiento Ambiental,Planta de tratamiento de RILes,"NORTE 200, Concón",0,
9836,01-12-2024, 96928510-K,EMPRESAS LIPIGAS S A,PLANTA LIPIGAS CON CON,PUNTO 1 QUEBRADA INTERIOR,QUEBRADA INTERIOR,DS 90,181750,DBO5,mgO2/L,10.0,Autocontrol,Analisis Ambientales ANAM S.A.,PLANTA LIPIGAS CONCON,Región de Valparaíso,1070,Concón,Saneamiento Ambiental,Planta de tratamiento de RILes,"NORTE 200, Concón",0,
9837,01-12-2024, 96928510-K,EMPRESAS LIPIGAS S A,PLANTA LIPIGAS CON CON,PUNTO 1 QUEBRADA INTERIOR,QUEBRADA INTERIOR,DS 90,181750,Manganeso,mg/L,33.0,Autocontrol,Analisis Ambientales ANAM S.A.,PLANTA LIPIGAS CONCON,Región de Valparaíso,1070,Concón,Saneamiento Ambiental,Planta de tratamiento de RILes,"NORTE 200, Concón",0,
9838,01-12-2024, 96928510-K,EMPRESAS LIPIGAS S A,PLANTA LIPIGAS CON CON,PUNTO 1 QUEBRADA INTERIOR,QUEBRADA INTERIOR,DS 90,6849384,pH,Unidad,85.0,Autocontrol,Analisis Ambientales ANAM S.A.,PLANTA LIPIGAS CONCON,Región de Valparaíso,1070,Concón,Saneamiento Ambiental,Planta de tratamiento de RILes,"NORTE 200, Concón",0,
9839,01-12-2024, 96928510-K,EMPRESAS LIPIGAS S A,PLANTA LIPIGAS CON CON,PUNTO 1 QUEBRADA INTERIOR,QUEBRADA INTERIOR,DS 90,181750,Plomo,mg/L,12.0,Autocontrol,Analisis Ambientales ANAM S.A.,PLANTA LIPIGAS CONCON,Región de Valparaíso,1070,Concón,Saneamiento Ambiental,Planta de tratamiento de RILes,"NORTE 200, Concón",0,
9840,01-12-2024, 96928510-K,EMPRESAS LIPIGAS S A,PLANTA LIPIGAS CON CON,PUNTO 1 QUEBRADA INTERIOR,QUEBRADA INTERIOR,DS 90,181750,Poder Espumógeno ,mm,8.0,Autocontrol,Analisis Ambientales ANAM S.A.,PLANTA LIPIGAS CONCON,Región de Valparaíso,1070,Concón,Saneamiento Ambiental,Planta de tratamiento de RILes,"NORTE 200, Concón",0,
9841,01-12-2024, 96928510-K,EMPRESAS LIPIGAS S A,PLANTA LIPIGAS CON CON,PUNTO 1 QUEBRADA INTERIOR,QUEBRADA INTERIOR,DS 90,181750,Sólidos Suspendidos Totales,mg/L,40.0,Autocontrol,Analisis Ambientales ANAM S.A.,PLANTA LIPIGAS CONCON,Región de Valparaíso,1070,Concón,Saneamiento Ambiental,Planta de tratamiento de RILes,"NORTE 200, Concón",0,
9842,01-12-2024, 96928510-K,EMPRESAS LIPIGAS S A,PLANTA LIPIGAS CON CON,PUNTO 1 QUEBRADA INTERIOR,QUEBRADA INTERIOR,DS 90,6849388,Temperatura,°C,227.0,Autocontrol,Analisis Ambientales ANAM S.A.,PLANTA LIPIGAS CONCON,Región de Valparaíso,1070,Concón,Saneamiento Ambiental,Planta de tratamiento de RILes,"NORTE 200, Concón",0,
9843,01-12-2024, 96928510-K,EMPRESAS LIPIGAS S A,PLANTA LIPIGAS CON CON,PUNTO 1 QUEBRADA INTERIOR,QUEBRADA INTERIOR,DS 90,6849389,Caudal,m3/dia,293.0,Autocontrol,Analisis Ambientales ANAM S.A.,PLANTA LIPIGAS CONCON,Región de Valparaíso,1070,Concón,Saneamiento Ambiental,Planta de tratamiento de RILes,"NORTE 200, Concón",0,
9844,01-12-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA COPEC CONCON,PUNTO 1 RIO ACONCAGUA,RIO ACONCAGUA,DS 90,6781904,Temperatura,°C,183.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,PLANTA DE COMBUSTIBLES CONCON,Región de Valparaíso,1070,Concón,Instalación fabril,Planta de Refinería,"2 NORTE 1025, Concón",0,
9845,01-12-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA COPEC CONCON,PUNTO 1 RIO ACONCAGUA,RIO ACONCAGUA,DS 90,6781905,Temperatura,°C,183.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,PLANTA DE COMBUSTIBLES CONCON,Región de Valparaíso,1070,Concón,Instalación fabril,Planta de Refinería,"2 NORTE 1025, Concón",0,
9846,01-12-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA COPEC CONCON,PUNTO 1 RIO ACONCAGUA,RIO ACONCAGUA,DS 90,6781906,Temperatura,°C,184.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,PLANTA DE COMBUSTIBLES CONCON,Región de Valparaíso,1070,Concón,Instalación fabril,Planta de Refinería,"2 NORTE 1025, Concón",0,
9847,01-12-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA COPEC CONCON,PUNTO 1 RIO ACONCAGUA,RIO ACONCAGUA,DS 90,6781907,Temperatura,°C,184.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,PLANTA DE COMBUSTIBLES CONCON,Región de Valparaíso,1070,Concón,Instalación fabril,Planta de Refinería,"2 NORTE 1025, Concón",0,
9848,01-12-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA COPEC CONCON,PUNTO 1 RIO ACONCAGUA,RIO ACONCAGUA,DS 90,6781908,Temperatura,°C,184.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,PLANTA DE COMBUSTIBLES CONCON,Región de Valparaíso,1070,Concón,Instalación fabril,Planta de Refinería,"2 NORTE 1025, Concón",0,
9849,01-12-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA COPEC CONCON,PUNTO 1 RIO ACONCAGUA,RIO ACONCAGUA,DS 90,6781909,Temperatura,°C,185.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,PLANTA DE COMBUSTIBLES CONCON,Región de Valparaíso,1070,Concón,Instalación fabril,Planta de Refinería,"2 NORTE 1025, Concón",0,
9850,01-12-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA COPEC CONCON,PUNTO 1 RIO ACONCAGUA,RIO ACONCAGUA,DS 90,6781910,Temperatura,°C,185.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,PLANTA DE COMBUSTIBLES CONCON,Región de Valparaíso,1070,Concón,Instalación fabril,Planta de Refinería,"2 NORTE 1025, Concón",0,
9851,01-12-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA COPEC CONCON,PUNTO 1 RIO ACONCAGUA,RIO ACONCAGUA,DS 90,6781911,Temperatura,°C,186.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,PLANTA DE COMBUSTIBLES CONCON,Región de Valparaíso,1070,Concón,Instalación fabril,Planta de Refinería,"2 NORTE 1025, Concón",0,
9852,01-12-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA COPEC CONCON,PUNTO 1 RIO ACONCAGUA,RIO ACONCAGUA,DS 90,6781912,pH,Unidad,70.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,PLANTA DE COMBUSTIBLES CONCON,Región de Valparaíso,1070,Concón,Instalación fabril,Planta de Refinería,"2 NORTE 1025, Concón",0,
9853,01-12-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA COPEC CONCON,PUNTO 1 RIO ACONCAGUA,RIO ACONCAGUA,DS 90,6781913,pH,Unidad,70.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,PLANTA DE COMBUSTIBLES CONCON,Región de Valparaíso,1070,Concón,Instalación fabril,Planta de Refinería,"2 NORTE 1025, Concón",0,
9854,01-12-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA COPEC CONCON,PUNTO 1 RIO ACONCAGUA,RIO ACONCAGUA,DS 90,6781914,pH,Unidad,71.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,PLANTA DE COMBUSTIBLES CONCON,Región de Valparaíso,1070,Concón,Instalación fabril,Planta de Refinería,"2 NORTE 1025, Concón",0,
9855,01-12-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA COPEC CONCON,PUNTO 1 RIO ACONCAGUA,RIO ACONCAGUA,DS 90,6781915,pH,Unidad,71.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,PLANTA DE COMBUSTIBLES CONCON,Región de Valparaíso,1070,Concón,Instalación fabril,Planta de Refinería,"2 NORTE 1025, Concón",0,
9856,01-12-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA COPEC CONCON,PUNTO 1 RIO ACONCAGUA,RIO ACONCAGUA,DS 90,6781916,pH,Unidad,71.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,PLANTA DE COMBUSTIBLES CONCON,Región de Valparaíso,1070,Concón,Instalación fabril,Planta de Refinería,"2 NORTE 1025, Concón",0,
9857,01-12-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA COPEC CONCON,PUNTO 1 RIO ACONCAGUA,RIO ACONCAGUA,DS 90,6781917,pH,Unidad,71.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,PLANTA DE COMBUSTIBLES CONCON,Región de Valparaíso,1070,Concón,Instalación fabril,Planta de Refinería,"2 NORTE 1025, Concón",0,
9858,01-12-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA COPEC CONCON,PUNTO 1 RIO ACONCAGUA,RIO ACONCAGUA,DS 90,6781918,pH,Unidad,72.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,PLANTA DE COMBUSTIBLES CONCON,Región de Valparaíso,1070,Concón,Instalación fabril,Planta de Refinería,"2 NORTE 1025, Concón",0,
9859,01-12-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA COPEC CONCON,PUNTO 1 RIO ACONCAGUA,RIO ACONCAGUA,DS 90,6781919,pH,Unidad,72.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,PLANTA DE COMBUSTIBLES CONCON,Región de Valparaíso,1070,Concón,Instalación fabril,Planta de Refinería,"2 NORTE 1025, Concón",0,
9860,01-12-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA COPEC CONCON,PUNTO 1 RIO ACONCAGUA,RIO ACONCAGUA,DS 90,180430,Aluminio,mg/L,1.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,PLANTA DE COMBUSTIBLES CONCON,Región de Valparaíso,1070,Concón,Instalación fabril,Planta de Refinería,"2 NORTE 1025, Concón",0,
9861,01-12-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA COPEC CONCON,PUNTO 1 RIO ACONCAGUA,RIO ACONCAGUA,DS 90,180430,Hierro Disuelto,mg/L,184.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,PLANTA DE COMBUSTIBLES CONCON,Región de Valparaíso,1070,Concón,Instalación fabril,Planta de Refinería,"2 NORTE 1025, Concón",0,
9862,01-12-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA COPEC CONCON,PUNTO 1 RIO ACONCAGUA,RIO ACONCAGUA,DS 90,180430,Mercurio,mg/L,2.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,PLANTA DE COMBUSTIBLES CONCON,Región de Valparaíso,1070,Concón,Instalación fabril,Planta de Refinería,"2 NORTE 1025, Concón",0,
9863,01-12-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA COPEC CONCON,PUNTO 1 RIO ACONCAGUA,RIO ACONCAGUA,DS 90,180430,Plomo,mg/L,1.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,PLANTA DE COMBUSTIBLES CONCON,Región de Valparaíso,1070,Concón,Instalación fabril,Planta de Refinería,"2 NORTE 1025, Concón",0,
9864,01-12-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA COPEC CONCON,PUNTO 1 RIO ACONCAGUA,RIO ACONCAGUA,DS 90,180430,Tolueno,mg/L,3.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,PLANTA DE COMBUSTIBLES CONCON,Región de Valparaíso,1070,Concón,Instalación fabril,Planta de Refinería,"2 NORTE 1025, Concón",0,
9865,01-12-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA COPEC CONCON,PUNTO 1 RIO ACONCAGUA,RIO ACONCAGUA,DS 90,180430,Xileno,mg/L,3.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,PLANTA DE COMBUSTIBLES CONCON,Región de Valparaíso,1070,Concón,Instalación fabril,Planta de Refinería,"2 NORTE 1025, Concón",0,
9866,01-12-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,181056,Hidrocarburos Totales,mg/L,50.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
9867,01-12-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,181056,Hidrocarburos Volatiles,mg/L,54.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
9868,01-12-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,181056,Níquel,mg/L,2.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
9869,01-12-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,181056,Plomo,mg/L,1.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
9870,01-12-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,181056,Selenio,mg/L,7.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
9871,01-12-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,181056,Zinc,mg/L,59.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
9872,01-12-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6813418,pH,Unidad,72.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
9873,01-12-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6813419,pH,Unidad,72.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
9874,01-12-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6813420,pH,Unidad,72.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
9875,01-12-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6813421,pH,Unidad,73.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
9876,01-12-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6813422,pH,Unidad,73.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
9877,01-12-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6813423,pH,Unidad,73.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
9878,01-12-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6813424,pH,Unidad,72.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
9879,01-12-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6813425,pH,Unidad,72.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
9880,01-12-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6813426,pH,Unidad,73.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
9881,01-12-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6813427,pH,Unidad,73.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
9882,01-12-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6813428,pH,Unidad,73.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
9883,01-12-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6813429,pH,Unidad,73.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
9884,01-12-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6813430,pH,Unidad,74.0,Autocontrol,Silob Laboratorio Puerto Montt Ltda.,TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
